GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "22071","Orleans, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3518,3802,4030,4304,4724,5277,5887,6438,7072,7869,8674,9629,10807,11528,12082,12989,13546,13878,14324,15255,16233,17672,18450,19845,20632,21466,22461,23233,24171,25354,25602,26830,25790,26242,28759,29353,29714,50660,50660,46627,42127,42691,42135,45391,44648,46155,47905,48145,49889,52119,54357,58233,62249
 "22073","Ouachita, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",308614,325548,368490,409013,455031,510767,575534,673318,752103,881486,982735,1096093,1226212,1312288,1416525,1526586,1633350,1707549,1728879,1821342,1952058,2078481,2189681,2357382,2472151,2626910,2804020,2943609,2947462,3090923,3224701,3508365,3585152,3749915,3804997,3964997,4200378,4514806,4708402,4935061,5032634,5181215,5376421,5492340,5574088,5644107,5869039,6033139,6129753,6374625,6425619,6996323,7430981
 "22073","Ouachita, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",114301,115516,117592,121721,123405,125368,129020,132873,134357,135326,137021,139654,141049,141490,143220,144265,144997,146832,145826,144502,143042,142193,143334,145163,145907,146230,147018,147316,147692,147640,147190,147271,146789,147728,148549,149293,149476,151183,151157,151727,153058,154148,155576,156937,158510,159579,160886,161683,161376,160876,160286,160003,158768
 "22073","Ouachita, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2700,2818,3134,3360,3687,4074,4461,5067,5598,6514,7172,7849,8694,9275,9891,10582,11265,11629,11856,12604,13647,14617,15277,16240,16943,17964,19073,19982,19957,20936,21908,23823,24424,25384,25614,26558,28101,29863,31149,32526,32881,33612,34558,34997,35166,35369,36479,37315,37984,39624,40088,43726,46804
 "22075","Plaquemines, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",74109,81016,84895,91442,104536,124166,140526,153998,164851,184830,209310,253357,291712,312461,313894,324323,336595,338851,337339,346497,364459,401107,413013,418134,430025,467898,484524,504310,536000,546743,551348,583161,643840,662186,692939,756875,802972,768791,957696,1006575,931941,1010271,970657,1033013,1034321,1101867,1101295,1096149,1102408,1119318,1127101,1216492,1284185
 "22075","Plaquemines, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",25297,25331,26327,25656,25382,25594,25692,25678,25833,25885,25946,26101,26265,26752,26915,26693,26625,26669,26238,26319,25922,25530,25589,25891,25567,25668,25942,26149,26430,26727,26689,26758,27029,27462,28169,29390,29558,22329,22709,22677,22730,23129,23633,23917,23636,23474,23649,23582,23632,23703,23589,23466,23303
 "22075","Plaquemines, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2930,3198,3225,3564,4119,4851,5470,5997,6381,7140,8067,9707,11106,11680,11662,12150,12642,12706,12857,13165,14060,15711,16140,16150,16820,18229,18677,19286,20280,20457,20658,21794,23820,24113,24599,25753,27166,34430,42173,44387,41000,43680,41072,43192,43760,46940,46568,46482,46649,47223,47781,51841,55108
 "22077","Pointe Coupee, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",48102,52006,56812,62016,68938,78905,81576,100157,106735,131889,154855,169751,200233,217578,230075,244266,254631,250221,234410,256153,264837,287144,290245,330533,335722,359421,376225,410319,420409,445628,463816,499424,507064,514319,541587,577415,641110,692590,757737,812360,795287,820269,867977,882675,900767,928959,926852,931161,966357,1008925,1063615,1129010,1197069
 "22077","Pointe Coupee, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",22027,21957,22613,22285,22325,22195,22526,22825,23266,23631,24053,24087,24216,24594,24628,24395,24219,23900,23558,23003,22892,22482,22499,22551,22588,22772,22837,22743,23148,22991,22807,22759,22574,22451,22369,22332,22075,22754,22848,22966,22847,22792,22695,22481,22146,21948,21753,21600,21559,21172,20973,20689,20356
 "22077","Pointe Coupee, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2184,2369,2512,2783,3088,3555,3621,4388,4588,5581,6438,7047,8269,8847,9342,10013,10514,10469,9950,11136,11569,12772,12900,14657,14863,15783,16474,18042,18162,19383,20337,21944,22462,22909,24211,25856,29042,30438,33164,35372,34809,35989,38245,39263,40674,42325,42608,43109,44824,47654,50714,54571,58807
 "22079","Rapides, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",338706,364891,415665,452700,503607,546327,611545,683028,747028,850741,940782,1072809,1194874,1282028,1383023,1470672,1559951,1620477,1667391,1759234,1895875,2011168,2077800,2152874,2276162,2439146,2525795,2590424,2678855,2837375,2924778,3052710,3331966,3445926,3491482,3752357,4141611,4340441,4530000,4801958,4733168,4822170,5081866,5358566,5362561,5463473,5524381,5595083,5628915,5837756,6027093,6552427,6966956
 "22079","Rapides, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",117764,118526,122442,123046,125696,125717,126172,128213,130453,131568,133480,135422,135738,135671,136640,136903,136340,136579,135563,133729,132559,131494,131562,130127,124681,125547,126207,125726,125767,125860,126104,126445,126206,126283,126597,127095,127544,130103,130238,130785,131095,131769,132155,132267,132692,132692,132391,132512,132047,131280,130775,129607,128654
 "22079","Rapides, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2876,3079,3395,3679,4007,4346,4847,5327,5726,6466,7048,7922,8803,9450,10122,10742,11442,11865,12300,13155,14302,15295,15793,16544,18256,19428,20013,20604,21300,22544,23193,24143,26401,27287,27580,29524,32472,33362,34782,36716,36105,36596,38454,40513,40414,41174,41728,42223,42628,44468,46088,50556,54153
 "22081","Red River, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",23521,26750,28912,31721,34814,34594,36451,43598,48857,53011,62760,66554,80053,78541,86103,97496,97623,99150,100497,103815,109725,115133,114319,128202,137320,143180,147159,154066,157261,153584,158072,162226,168655,172615,175600,182051,197208,198304,214344,233180,242962,283033,287266,290313,288914,299365,308409,302011,333308,380396,359364,380971,415751
 "22081","Red River, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",9261,9230,9205,9300,9351,9715,9948,9917,9972,10059,10277,10524,10871,10798,10704,10443,10397,10337,10231,9976,9716,9491,9375,9520,9609,9586,9771,9833,9798,9780,9664,9598,9494,9464,9468,9433,9295,9281,9245,9185,9117,9080,8990,8906,8722,8460,8346,8190,8033,7943,7771,7619,7564
 "22081","Red River, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2540,2898,3141,3411,3723,3561,3664,4396,4899,5270,6107,6324,7364,7274,8044,9336,9390,9592,9823,10406,11293,12131,12194,13467,14291,14936,15061,15668,16050,15704,16357,16902,17764,18239,18547,19299,21217,21367,23185,25387,26649,31171,31954,32597,33125,35386,36953,36876,41492,47891,46244,50003,54964
 "22083","Richland, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",45565,53904,61867,65097,82216,85122,81557,95599,112033,114738,151511,152167,170813,181406,178789,221651,207945,209408,231027,231024,239060,247588,272831,285444,303326,340845,342702,356855,347988,343813,369151,389483,416720,417879,441660,483758,514407,566910,605646,597679,615396,629773,648981,689189,709666,684862,700598,718449,721734,749471,782658,859300,905794
 "22083","Richland, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",21848,21814,22323,22766,22033,21756,21993,22279,22225,22112,22223,22214,22281,22345,22376,22186,22493,22250,21745,21433,21121,20555,20411,20436,20456,20560,20767,20841,20950,21038,21039,20935,20880,20784,20576,20487,20466,20661,20670,20727,20664,20757,20886,20915,20915,20759,20547,20451,20413,20205,20136,19997,19805
 "22083","Richland, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2086,2471,2771,2859,3731,3913,3708,4291,5041,5189,6818,6850,7666,8118,7990,9991,9245,9412,10624,10779,11319,12045,13367,13968,14828,16578,16502,17123,16610,16342,17546,18604,19958,20106,21465,23613,25135,27439,29301,28836,29781,30340,31073,32952,33931,32991,34097,35130,35357,37093,38869,42971,45736
 "22085","Sabine, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",38415,40010,45113,51418,58429,65161,76188,85695,97798,112589,124870,138898,160825,171218,195530,211003,218611,226261,223309,231944,250816,264419,279675,304751,335146,353977,364742,379953,394190,395997,406829,427308,460673,462906,473950,527749,563572,563418,593625,668164,671796,722071,742562,755214,777682,791911,795356,772054,805019,838572,864415,912467,998390
 "22085","Sabine, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",18693,18669,19383,19621,20628,21515,22305,23082,23841,24376,25014,25307,25369,25677,25957,25539,25423,25255,24600,24003,23381,22487,22410,22833,22963,23147,23231,23355,23413,23384,23415,23475,23379,23380,23527,23539,23690,23954,24090,24124,24199,24187,24210,23941,23709,23399,23324,23005,22707,22542,22368,22118,22135
 "22085","Sabine, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2055,2143,2327,2621,2833,3029,3416,3713,4102,4619,4992,5489,6339,6668,7533,8262,8599,8959,9078,9663,10727,11759,12480,13347,14595,15293,15701,16269,16836,16935,17375,18203,19705,19799,20145,22420,23789,23521,24642,27697,27761,29854,30672,31545,32801,33844,34100,33560,35452,37200,38645,41254,45105
 "22087","St. Bernard, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",168689,175869,192115,213303,238232,268839,308423,350263,386009,445807,512855,598193,673556,707646,748096,808460,809747,832985,829521,862297,894394,951960,1002318,1060497,1106128,1184304,1252381,1283837,1368712,1431853,1467626,1516997,1629888,1679937,1727394,1761448,1561119,885824,1236294,1163696,1017055,1135720,1165677,1179751,1200665,1264058,1334655,1371063,1415467,1483256,1584600,1729321,1872563
 "22087","St. Bernard, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",49375,51309,52166,54868,56810,57419,58188,59747,60827,61982,62890,64395,65474,66424,67356,67579,67638,68214,67437,67467,66675,66723,66786,67068,67520,67909,68216,68139,68204,67971,67659,67278,68028,68964,69621,70547,71300,16563,23613,28879,32878,36747,39123,40746,42318,42949,43546,43529,43489,43703,43783,43838,44258
 "22087","St. Bernard, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3416,3428,3683,3888,4193,4682,5300,5862,6346,7193,8155,9289,10287,10653,11107,11963,11972,12211,12301,12781,13414,14267,15008,15812,16382,17440,18359,18841,20068,21066,21692,22548,23959,24360,24811,24968,21895,53482,52356,40296,30934,30906,29795,28954,28372,29432,30649,31498,32548,33939,36192,39448,42310
 "22089","St. Charles, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",90142,94890,106480,118111,134435,156068,182475,215481,247996,288628,334715,393857,470573,525724,524503,525691,535922,545942,559151,603297,663482,723210,769368,820958,847358,899712,961979,994945,1073960,1117398,1141665,1197434,1298586,1330691,1389913,1508542,1651549,1860323,2015995,2171817,2121519,2160687,2262316,2358108,2333685,2392381,2441631,2451303,2527025,2567029,2648202,2822053,2975918
 "22089","St. Charles, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",29033,29646,30246,31024,31903,32384,32972,34118,35130,35937,36707,37483,38316,39596,40812,40870,41621,41991,42189,42029,42443,42474,43215,43835,44584,45291,45885,46432,47023,47483,47907,48118,48461,49117,49338,49939,50670,52453,52765,52516,52719,52806,52335,52323,52470,52489,52339,52511,52283,52379,52636,52481,52282
 "22089","St. Charles, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3105,3201,3520,3807,4214,4819,5534,6316,7059,8031,9119,10508,12281,13277,12852,12863,12876,13001,13253,14354,15632,17027,17803,18728,19006,19865,20965,21428,22839,23533,23831,24885,26797,27092,28171,30208,32594,35466,38207,41355,40242,40917,43228,45068,44477,45579,46650,46682,48334,49009,50312,53773,56921
 "22091","St. Helena, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",17102,19258,20873,23805,25893,27346,30510,34638,36753,41813,49507,54027,59617,66848,74838,79415,84521,82932,80969,84457,90844,100895,107961,121329,129338,140066,139697,146806,154343,161733,171140,179647,197565,206369,210887,231987,277566,301130,333414,373301,372582,390337,394989,399460,395029,404799,412539,431617,422189,445561,458270,502814,551648
 "22091","St. Helena, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",9837,9838,9468,9114,9508,9329,9416,9625,9717,9698,9814,9824,9797,9856,10130,10129,10166,10198,10126,9969,9944,9879,10037,10102,10286,10268,10320,10328,10312,10292,10444,10548,10524,10592,10549,10548,10521,11089,11070,11106,11154,11227,11070,11177,11049,10871,10888,10905,10914,10827,10878,10889,10912
 "22091","St. Helena, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1739,1958,2205,2612,2723,2931,3240,3599,3782,4312,5045,5499,6085,6782,7388,7840,8314,8132,7996,8472,9136,10213,10756,12010,12574,13641,13537,14214,14967,15714,16386,17031,18773,19483,19991,21993,26382,27156,30119,33613,33403,34768,35681,35739,35752,37237,37889,39580,38683,41153,42128,46176,50554
 "22093","St. James, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",49659,54444,59041,64347,73169,90482,91583,104739,118226,132241,154608,181993,195045,212802,233464,248906,245113,227997,227641,241354,265394,292964,301482,318313,315531,329825,345955,354421,380373,393946,388731,401389,423562,451276,475659,507576,576704,660480,725834,835090,818276,874926,876111,910443,912718,944663,936740,929962,996695,1084780,1125112,1164283,1213562
 "22093","St. James, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",19647,19604,19075,19260,19742,20054,20341,20494,20608,20947,21310,21564,21805,21830,21971,22037,22026,21733,21620,21368,21078,20842,20761,20748,20910,20951,20879,20933,20952,21070,21221,21201,21291,21365,21274,21229,21399,21964,22164,22095,22231,22035,21710,21501,21412,21261,21166,21052,20941,20641,20499,20127,19742
 "22093","St. James, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2528,2777,3095,3341,3706,4512,4502,5111,5737,6313,7255,8440,8945,9748,10626,11295,11128,10491,10529,11295,12591,14056,14522,15342,15090,15743,16570,16931,18154,18697,18318,18933,19894,21122,22359,23910,26950,30071,32748,37795,36808,39706,40355,42344,42626,44432,44257,44175,47595,52555,54886,57847,61471
 "22095","St. John the Baptist, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",55476,62161,68813,76839,89157,106692,121224,148470,171348,192960,240931,249856,333749,378950,393751,411669,426327,433747,443496,481786,531655,583469,612473,648965,657253,692380,726960,736627,789527,814326,828049,872534,922828,982584,1009547,1112461,1270887,1372520,1509321,1641880,1575994,1603828,1626665,1699890,1764098,1772921,1707328,1671665,1719240,1740671,1793488,1924995,2064492
 "22095","St. John the Baptist, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",23469,23823,24021,25009,25240,25058,25383,26463,27649,29598,31085,32287,33686,35809,37312,39274,39819,40164,40066,39859,40110,40058,40616,41151,41571,41855,42042,42264,42222,42536,42865,43248,43580,43878,44316,44822,45296,47296,47386,46811,46336,45585,45051,44691,43530,43667,43471,43373,43276,43049,42722,42394,42094
 "22095","St. John the Baptist, LA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2364,2609,2865,3072,3532,4258,4776,5610,6197,6519,7751,7739,9908,10583,10553,10482,10707,10799,11069,12087,13255,14566,15080,15770,15810,16542,17291,17429,18699,19144,19318,20175,21175,22394,22781,24820,28057,29020,31852,35075,34012,35183,36107,38037,40526,40601,39275,38542,39727,40435,41980,45407,49045
 "22097","St. Landry, LA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",152608,164500,180273,197012,220341,255287,284490,334345,363264,433287,494891,584949,684050,745256,779911,798912,815106,800018,780493,838849,876529,965526,1022250,1090282,1140463,1236764,1280710,1362066,1422573,1483620,1478748,1559996,1722040,1775350,1818884,1991566,2186336,2384707,2565476,2748688,2728737,2828506,2929719,3065000,3143700,3268375,3276221,3210590,3243319,3321818,3470664,3762700,4050890
 "22097","St. Landry, LA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",80284,80239,80970,81199,79128,78664,80133,81274,82174,82647,83383,84392,85299,87253,87814,87024,86836,86426,84799,83169,81557,80194,80874,81570,82509,82862,83933,84505,85312,86089,87034,87420,86416,85713,85034,84487,83952,85128,84710,84427,83825,83525,83566,83681,83729,84087,84146,84423,84202,83526,82972,82273,82071
